Country Name,Country Code,Indicator Name,Indicator Code,Year,GDP_growth
Fragile and conflict affected situations,FCS,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2018,2.72015847064731
Finland,FIN,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2018,1.1397180134305
Fiji,FJI,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2018,3.81235122208518
France,FRA,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2018,1.86506607081999
Faroe Islands,FRO,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2018,2.73155215546514
"Micronesia, Fed. Sts.",FSM,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2018,0.0
Gabon,GAB,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2018,0.83791658082157
United Kingdom,GBR,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2018,1.40379208588568
Georgia,GEO,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2018,6.062036412677
Ghana,GHA,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2018,6.20007768127284
Gibraltar,GIB,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2018,
Guinea,GIN,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2018,6.35849192650272
"Gambia, The",GMB,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2018,7.23489033258579
Guinea-Bissau,GNB,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2018,3.76145359456295
Equatorial Guinea,GNQ,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2018,-6.23654406734575
Greece,GRC,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2018,1.66842863602514
Grenada,GRD,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2018,4.36144039364797
Greenland,GRL,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2018,0.62306542854094
Guatemala,GTM,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2018,3.40687339997949
Guam,GUM,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2018,-0.828231904933389
Guyana,GUY,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2018,4.44091288475967
High income,HIC,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2018,2.36999444408524
"Hong Kong SAR, China",HKG,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2018,2.84691154561109
Honduras,HND,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2018,3.84499476966735
Heavily indebted poor countries (HIPC),HPC,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2018,4.19327692653373
Croatia,HRV,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2018,2.98337691293294
Haiti,HTI,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2018,1.66781095484656
Hungary,HUN,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2018,5.36234836176223
IBRD only,IBD,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2018,4.93566542257318
IDA & IBRD total,IBT,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2018,4.89001452039273
IDA total,IDA,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2018,4.33260077222064
IDA blend,IDB,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2018,3.84829204032468
Indonesia,IDN,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2018,5.17429153955024
IDA only,IDX,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2018,4.7775026978655
Isle of Man,IMN,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2018,2.21339675044368
India,IND,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2018,6.4538513449766
Not classified,INX,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2018,
Ireland,IRL,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2018,8.47029545192876
"Iran, Islamic Rep.",IRN,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2018,-1.83800757093036
Iraq,IRQ,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2018,2.63385099105624
Iceland,ISL,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2018,4.88917299486545
Israel,ISR,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2018,4.0703218874397
Italy,ITA,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2018,0.925810941012742
Jamaica,JAM,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2018,1.88992368121086
Jordan,JOR,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2018,1.91907263610851
Japan,JPN,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2018,0.643391023460339
Kazakhstan,KAZ,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2018,4.09999999309841
Kenya,KEN,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2018,5.64794640709219
Kyrgyz Republic,KGZ,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2018,3.75791013557165
Cambodia,KHM,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2018,7.46916920803093
Kiribati,KIR,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2018,3.42465753424656
St. Kitts and Nevis,KNA,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2018,2.00352549800972
"Korea, Rep.",KOR,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2018,2.90740377377135
Kuwait,KWT,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2018,2.43397893916128
Latin America & Caribbean (excluding high income),LAC,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2018,1.56534077715564
Lao PDR,LAO,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2018,6.24796000755872
Lebanon,LBN,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2018,-1.88470575631651
Liberia,LBR,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2018,1.15757512207355
Libya,LBY,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2018,7.9413678529104
St. Lucia,LCA,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2018,2.88677902171601
Latin America & Caribbean,LCN,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2018,1.57170629806997
Least developed countries: UN classification,LDC,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2018,4.55790080139364
Low income,LIC,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2018,3.41613589314854
Liechtenstein,LIE,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2018,
Sri Lanka,LKA,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2018,2.31008425192161
Lower middle income,LMC,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2018,5.43893672180083
Low & middle income,LMY,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2018,4.99018331620758
Lesotho,LSO,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2018,-1.48063315848241
Late-demographic dividend,LTE,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2018,5.42417140935132
Lithuania,LTU,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2018,3.99331032795327
Luxembourg,LUX,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2018,1.21932191856359
Latvia,LVA,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2018,3.99051924069269
"Macao SAR, China",MAC,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2018,6.40517849433957
St. Martin (French part),MAF,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2018,-7.99999506898229
Morocco,MAR,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2018,3.06564133025955
Monaco,MCO,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2018,5.78034682080926
Moldova,MDA,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2018,4.07559546585034
Madagascar,MDG,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2018,3.19435651744398
Maldives,MDV,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2018,8.66800624215867
Middle East & North Africa,MEA,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2018,2.26225934406503
Mexico,MEX,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2018,1.97208209405635
Marshall Islands,MHL,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2018,5.65921056406313
Middle income,MIC,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2018,5.01414838235704
North Macedonia,MKD,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2018,2.88059670964267
Mali,MLI,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2018,4.74648432724561
Malta,MLT,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2018,7.41626982344488
Myanmar,MMR,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2018,6.26886221471075
Middle East & North Africa (excluding high income),MNA,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2018,1.81779376379079
Montenegro,MNE,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2018,5.0778888113381
Mongolia,MNG,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2018,7.74488062024881
Northern Mariana Islands,MNP,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2018,-19.2688499619193
Mozambique,MOZ,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2018,3.48493202378488
Mauritania,MRT,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2018,4.77217367297298
Mauritius,MUS,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2018,4.00674057198549
Malawi,MWI,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2018,4.39168829609886
Malaysia,MYS,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2018,4.84308697634881
North America,NAC,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2018,2.94789314183848
Namibia,NAM,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2018,1.05994347072928
New Caledonia,NCL,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2018,3.99570728203879
Niger,NER,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2018,7.21141802762897
Nigeria,NGA,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2018,1.92275734200651
Nicaragua,NIC,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2018,-3.3637057173864
Netherlands,NLD,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2018,2.36091509478513
Norway,NOR,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2018,0.828900664137592
Nepal,NPL,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2018,7.62237610397933
Nauru,NRU,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2018,-0.847457627118729
New Zealand,NZL,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2018,3.49949703045593
OECD members,OED,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2018,2.34382863954505
Oman,OMN,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2018,1.28710391543288
Other small states,OSS,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2018,3.97088218742294
Pakistan,PAK,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2018,6.15170261099519
Panama,PAN,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2018,3.68542981594908
Peru,PER,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2018,3.969351341365
Philippines,PHL,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2018,6.34148557098946
Palau,PLW,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2018,0.633500456681062
Papua New Guinea,PNG,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2018,-0.279252284959952
Poland,POL,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2018,5.94520847705498
Pre-demographic dividend,PRE,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2018,2.58736314113948
Puerto Rico,PRI,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2018,-4.36142703162535
"Korea, Dem. People's Rep.",PRK,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2018,
Portugal,PRT,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2018,2.84932593436179
Paraguay,PRY,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2018,3.20425034076639
West Bank and Gaza,PSE,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2018,1.22707737782703
Pacific island small states,PSS,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2018,2.76318012867718
Post-demographic dividend,PST,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2018,2.25056575504183
French Polynesia,PYF,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2018,1.83202822787646
Qatar,QAT,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2018,1.23487220191065
Romania,ROU,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2018,6.02901904128214
Russian Federation,RUS,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2018,2.80724541059601
Rwanda,RWA,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2018,8.51646830600681
South Asia,SAS,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2018,6.33469355433985
Saudi Arabia,SAU,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2018,3.19922678028009
Sudan,SDN,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2018,-2.6809305497999
Senegal,SEN,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2018,6.20924103389086
Singapore,SGP,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2018,3.51711418509255
Solomon Islands,SLB,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2018,2.74599542334096
Sierra Leone,SLE,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2018,3.47290262012461
El Salvador,SLV,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2018,2.4124442237792
San Marino,SMR,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2018,1.49390531809983
Somalia,SOM,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2018,2.98901563159195
Serbia,SRB,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2018,4.4951212927627
Sub-Saharan Africa (excluding high income),SSA,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2018,2.75279768600285
South Sudan,SSD,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2018,
Sub-Saharan Africa,SSF,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2018,2.75496705784248
Small states,SST,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2018,3.73297279210021
Sao Tome and Principe,STP,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2018,4.37813939939196
Suriname,SUR,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2018,4.94827108468886
Slovak Republic,SVK,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2018,4.03038971425349
Slovenia,SVN,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2018,4.45436574721896
Sweden,SWE,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2018,1.95002284569983
Eswatini,SWZ,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2018,2.38009549534866
Sint Maarten (Dutch part),SXM,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2018,-6.85698299227944
Seychelles,SYC,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2018,4.93947272254312
Syrian Arab Republic,SYR,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2018,1.39317607830837
Turks and Caicos Islands,TCA,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2018,5.61059358355325
Chad,TCD,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2018,2.37403780037786
East Asia & Pacific (IDA & IBRD countries),TEA,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2018,6.52484260710393
Europe & Central Asia (IDA & IBRD countries),TEC,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2018,3.69471936803782
Togo,TGO,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2018,4.7950602703237
Thailand,THA,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2018,4.22287028746071
Tajikistan,TJK,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2018,7.5999988895536
Turkmenistan,TKM,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2018,6.19999994137119
Latin America & the Caribbean (IDA & IBRD countries),TLA,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2018,1.67447248999927
Timor-Leste,TLS,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2018,-0.692800735541169
Middle East & North Africa (IDA & IBRD countries),TMN,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2018,1.82359039045528
Tonga,TON,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2018,0.241227960275054
South Asia (IDA & IBRD),TSA,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2018,6.33469355433985
Sub-Saharan Africa (IDA & IBRD countries),TSS,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2018,2.75496705784242
Trinidad and Tobago,TTO,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2018,-0.602464842311747
Tunisia,TUN,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2018,2.62493010870395
Turkiye,TUR,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2018,3.01317990846508
Tuvalu,TUV,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2018,1.38728384151602
Tanzania,TZA,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2018,5.46808181528009
Uganda,UGA,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2018,6.30392378262997
Ukraine,UKR,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2018,3.48836234022659
Upper middle income,UMC,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2018,4.90396891584386
Uruguay,URY,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2018,0.164518266525505
United States,USA,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2018,2.96650507100425
Uzbekistan,UZB,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2018,5.87974286685132
St. Vincent and the Grenadines,VCT,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2018,3.1756114423991
"Venezuela, RB",VEN,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2018,
British Virgin Islands,VGB,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2018,
Virgin Islands (U.S.),VIR,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2018,1.9047619047619
Viet Nam,VNM,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2018,7.46500685572751
Vanuatu,VUT,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2018,2.90023027256446
World,WLD,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2018,3.28661298847909
Samoa,WSM,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2018,-0.609647103380141
Kosovo,XKX,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2018,3.40663227056285
"Yemen, Rep.",YEM,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2018,0.752447587579127
South Africa,ZAF,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2018,1.55678384721676
Zambia,ZMB,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2018,4.03449389667165
Zimbabwe,ZWE,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2018,5.00986678330221
Aruba,ABW,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2019,-2.3028363027198
Africa Eastern and Southern,AFE,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2019,2.18925928385238
Afghanistan,AFG,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2019,3.91160341625552
Africa Western and Central,AFW,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2019,3.22202851816455
Angola,AGO,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2019,-0.702272957616017
Albania,ALB,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2019,2.08771199649604
Andorra,AND,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2019,2.01554763848308
Arab World,ARB,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2019,1.67111088873453
United Arab Emirates,ARE,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2019,1.10834813453296
Argentina,ARG,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2019,-2.00086100285785
Armenia,ARM,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2019,7.59999999853918
American Samoa,ASM,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2019,-0.487804878048777
Antigua and Barbuda,ATG,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2019,3.10044514982847
Australia,AUS,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2019,2.1811091061096
Austria,AUT,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2019,1.45052918393192
Azerbaijan,AZE,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2019,2.50000006743734
Burundi,BDI,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2019,1.81256532401552
Belgium,BEL,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2019,2.24083533103139
Benin,BEN,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2019,6.86568662848335
Burkina Faso,BFA,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2019,5.8892049704591
Bangladesh,BGD,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2019,7.88191515117722
Bulgaria,BGR,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2019,4.03518894662498
Bahrain,BHR,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2019,2.1669646688237
"Bahamas, The",BHS,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2019,-1.35726520928898
Bosnia and Herzegovina,BIH,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2019,2.88734334414875
Belarus,BLR,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2019,1.44620667102681
Belize,BLZ,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2019,4.23623453555723
Bermuda,BMU,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2019,0.306266735233933
Bolivia,BOL,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2019,2.21670563961031
Brazil,BRA,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2019,1.22077782360842
Barbados,BRB,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2019,0.379893732533731
Brunei Darussalam,BRN,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2019,3.86910986506845
Bhutan,BTN,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2019,5.75514851246506
Botswana,BWA,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2019,3.0322025744566
Central African Republic,CAF,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2019,3.09999999999999
Canada,CAN,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2019,1.9084319253883
Central Europe and the Baltics,CEB,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2019,3.9085218171802
Switzerland,CHE,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2019,1.14198232505277
Channel Islands,CHI,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2019,2.3607446539344
Chile,CHL,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2019,0.634367533828438
China,CHN,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2019,5.95050075367413
Cote d'Ivoire,CIV,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2019,6.72137167595899
Cameroon,CMR,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2019,3.47505998194981
"Congo, Dem. Rep.",COD,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2019,4.38452887429834
"Congo, Rep.",COG,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2019,1.12447707363883
Colombia,COL,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2019,3.18685539245533
Comoros,COM,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2019,1.76078023923176
Cabo Verde,CPV,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2019,6.94782632492097
Costa Rica,CRI,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2019,2.41751181706449
Caribbean small states,CSS,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2019,1.02465322343599
Cuba,CUB,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2019,-0.163087223606624
Curacao,CUW,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2019,-3.20613230348162
Cayman Islands,CYM,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2019,3.91563637725301
Cyprus,CYP,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2019,5.53725481070528
Czechia,CZE,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2019,3.02987866345279
Germany,DEU,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2019,1.07547163576423
Djibouti,DJI,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2019,5.5451305999467
Dominica,DMA,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2019,5.5024834367041
Denmark,DNK,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2019,1.49348695853648
Dominican Republic,DOM,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2019,5.05216802016253
Algeria,DZA,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2019,0.89999999991042
East Asia & Pacific (excluding high income),EAP,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2019,5.7818918001209
Early-demographic dividend,EAR,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2019,2.40227091068419
East Asia & Pacific,EAS,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2019,3.96022191431953
Europe & Central Asia (excluding high income),ECA,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2019,2.24722492786316
Europe & Central Asia,ECS,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2019,1.80525623034259
Ecuador,ECU,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2019,0.165403532646692
"Egypt, Arab Rep.",EGY,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2019,5.55209307084222
Euro area,EMU,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2019,1.5904260702233
Eritrea,ERI,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2019,
Spain,ESP,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2019,1.9839662230883
Estonia,EST,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2019,4.03368839094283
Ethiopia,ETH,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2019,8.3640856990789
European Union,EUU,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2019,1.80531197138112
Fragile and conflict affected situations,FCS,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2019,2.52349885724942
Finland,FIN,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2019,1.22474892206223
Fiji,FJI,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2019,-0.580504494558028
France,FRA,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2019,1.84297181445896
Faroe Islands,FRO,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2019,4.39010333975558
"Micronesia, Fed. Sts.",FSM,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2019,4.08163265306123
Gabon,GAB,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2019,3.92080879452831
